cancion_id,instrumento,tamano_segmento,grado_polinomio,f_nota,f_volumen,f_dura
0,33,32,3,38.979824,127.293030,0.282944
0,33,32,4,29.740799,98.030922,0.244620
0,33,32,5,18.875467,64.817169,1.544268
0,33,32,6,80.430992,374.885620,18.816933
0,33,32,7,26205.632812,120674.242188,5888.200195
0,33,64,2,59.135246,180.994629,1.213424
0,33,64,3,53.735348,165.620865,0.626909
0,33,64,4,48.534851,156.377380,0.377978
0,33,64,5,46.818531,152.762146,1.912749
0,33,64,6,117.147820,535.007507,26.334229
0,33,64,7,35313.222656,165235.109375,8180.491699
0,33,128,2,77.196022,240.033142,4.620896
0,33,128,3,62.148224,196.599533,1.777092
0,33,128,4,57.406017,176.440292,1.268606
0,33,128,5,56.117393,173.409241,1.356754
0,33,128,6,74.389458,290.190002,12.113923
0,33,128,7,408.647125,1913.154297,96.338341
0,33,256,2,106.499535,352.486237,8.215178
0,33,256,3,83.627434,297.717316,5.071299
0,33,256,4,71.041679,240.650726,2.945966
0,33,256,5,67.340172,233.517120,3.166730
0,33,256,6,116.307480,503.528595,23.443039
0,33,256,7,789.554749,3703.659424,187.246490
0,33,512,2,213.829987,683.153992,31.281046
0,33,512,3,156.023331,443.519684,11.334979
0,33,512,4,114.369759,348.494934,7.405786
0,33,512,5,103.503761,314.449829,6.521332
0,33,512,6,195.533264,847.024658,41.092575
0,33,512,7,111.557343,425.981781,16.834021
0,33,1024,2,382.841217,1167.196655,76.319969
0,33,1024,3,248.566284,763.553101,34.264824
0,33,1024,4,194.685608,593.089111,15.179428
0,33,1024,5,184.346436,524.123108,15.126831
0,33,1024,6,152.211151,487.331970,14.419729
0,33,1024,7,157.399353,555.391724,20.037191
0,33,2048,2,572.291138,1774.735107,101.558548
0,33,2048,3,371.390106,1146.201416,74.461777
0,33,2048,4,327.909668,1017.124451,47.415436
0,33,2048,5,246.092636,769.641418,24.994730
0,33,2048,6,241.162430,842.793457,32.214050
0,33,2048,7,-nan,-nan,-nan
0,56,8,2,10.483130,17.138330,1.427278
0,56,8,3,4.370751,7.150254,0.570770
0,56,8,4,3.111425,5.112777,4.985913
0,56,8,5,24.685497,41.149651,90.485634
