instrumento_nombre,instrumento,nota,nota_nombre,volumen,empieza,dura
Percussion,-1,70,A#4,64.0,135.94460999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,135.94460999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,135.94460999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,135.94460999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,135.94460999999998,0.1107281250000085
Percussion,-1,-1,Silencio,0.0,136.055338125,0.007381874999992988
Percussion,-1,53,F#3,64.0,136.06271999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.06271999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.06271999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.06271999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.06271999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.06271999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.06271999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.06271999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.06271999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.06271999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.06271999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.06271999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.06271999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.06271999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.06271999999998,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.06271999999998,0.23622000000000298
Percussion,-1,62,D4,64.0,136.29894,0.11811000000000149
Percussion,-1,62,D4,64.0,136.29894,0.11811000000000149
Percussion,-1,62,D4,64.0,136.29894,0.11811000000000149
Percussion,-1,62,D4,64.0,136.29894,0.11811000000000149
Percussion,-1,62,D4,64.0,136.29894,0.11811000000000149
Percussion,-1,62,D4,64.0,136.29894,0.11811000000000149
Percussion,-1,62,D4,64.0,136.29894,0.11811000000000149
Percussion,-1,62,D4,64.0,136.29894,0.11811000000000149
Percussion,-1,70,A#4,64.0,136.41705,0.1107281250000085
Percussion,-1,70,A#4,64.0,136.41705,0.1107281250000085
Percussion,-1,70,A#4,64.0,136.41705,0.1107281250000085
Percussion,-1,70,A#4,64.0,136.41705,0.1107281250000085
Percussion,-1,70,A#4,64.0,136.41705,0.1107281250000085
Percussion,-1,70,A#4,64.0,136.41705,0.1107281250000085
Percussion,-1,70,A#4,64.0,136.41705,0.1107281250000085
Percussion,-1,-1,Silencio,0.0,136.527778125,0.007381874999992988
Percussion,-1,53,F#3,64.0,136.53516,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.53516,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.53516,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.53516,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.53516,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.53516,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.53516,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.53516,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.53516,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.53516,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.53516,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.53516,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.53516,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.53516,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.53516,0.23622000000000298
Percussion,-1,53,F#3,64.0,136.53516,0.23622000000000298
Percussion,-1,63,D#4,64.0,136.77138,0.11811000000000149
Percussion,-1,63,D#4,64.0,136.77138,0.11811000000000149
Percussion,-1,63,D#4,64.0,136.77138,0.11811000000000149
Percussion,-1,63,D#4,64.0,136.77138,0.11811000000000149
Percussion,-1,63,D#4,64.0,136.77138,0.11811000000000149
Percussion,-1,63,D#4,64.0,136.77138,0.11811000000000149
Percussion,-1,63,D#4,64.0,136.77138,0.11811000000000149
Percussion,-1,63,D#4,64.0,136.77138,0.11811000000000149
Percussion,-1,70,A#4,64.0,136.88949,0.11072812499998008
Percussion,-1,70,A#4,64.0,136.88949,0.11072812499998008
Percussion,-1,70,A#4,64.0,136.88949,0.11072812499998008
Percussion,-1,70,A#4,64.0,136.88949,0.11072812499998008
Percussion,-1,70,A#4,64.0,136.88949,0.11072812499998008
Percussion,-1,70,A#4,64.0,136.88949,0.11072812499998008
Percussion,-1,70,A#4,64.0,136.88949,0.11072812499998008
Percussion,-1,-1,Silencio,0.0,137.00021812499998,0.0073818750000214095
Percussion,-1,53,F#3,64.0,137.0076,0.23621999999997456
Percussion,-1,53,F#3,64.0,137.0076,0.23621999999997456
Percussion,-1,53,F#3,64.0,137.0076,0.23621999999997456
Percussion,-1,53,F#3,64.0,137.0076,0.23621999999997456
Percussion,-1,53,F#3,64.0,137.0076,0.23621999999997456
Percussion,-1,53,F#3,64.0,137.0076,0.23621999999997456
Percussion,-1,53,F#3,64.0,137.0076,0.23621999999997456
Percussion,-1,53,F#3,64.0,137.0076,0.23621999999997456
Percussion,-1,53,F#3,64.0,137.0076,0.23621999999997456
Percussion,-1,53,F#3,64.0,137.0076,0.23621999999997456
Percussion,-1,53,F#3,64.0,137.0076,0.23621999999997456
Percussion,-1,53,F#3,64.0,137.0076,0.23621999999997456
Percussion,-1,53,F#3,64.0,137.0076,0.23621999999997456
Percussion,-1,53,F#3,64.0,137.0076,0.23621999999997456
Percussion,-1,53,F#3,64.0,137.0076,0.23621999999997456
Percussion,-1,53,F#3,64.0,137.0076,0.23621999999997456
Percussion,-1,62,D4,64.0,137.24381999999997,0.11811000000000149
Percussion,-1,62,D4,64.0,137.24381999999997,0.11811000000000149
Percussion,-1,62,D4,64.0,137.24381999999997,0.11811000000000149
Percussion,-1,62,D4,64.0,137.24381999999997,0.11811000000000149
Percussion,-1,62,D4,64.0,137.24381999999997,0.11811000000000149
Percussion,-1,62,D4,64.0,137.24381999999997,0.11811000000000149
Percussion,-1,62,D4,64.0,137.24381999999997,0.11811000000000149
Percussion,-1,62,D4,64.0,137.24381999999997,0.11811000000000149
Percussion,-1,70,A#4,64.0,137.36192999999997,0.1107281250000085
Percussion,-1,70,A#4,64.0,137.36192999999997,0.1107281250000085
Percussion,-1,70,A#4,64.0,137.36192999999997,0.1107281250000085
Percussion,-1,70,A#4,64.0,137.36192999999997,0.1107281250000085
Percussion,-1,70,A#4,64.0,137.36192999999997,0.1107281250000085
Percussion,-1,70,A#4,64.0,137.36192999999997,0.1107281250000085
Percussion,-1,70,A#4,64.0,137.36192999999997,0.1107281250000085
Percussion,-1,-1,Silencio,0.0,137.47265812499998,0.007381874999992988
Percussion,-1,53,F#3,64.0,137.48003999999997,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.48003999999997,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.48003999999997,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.48003999999997,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.48003999999997,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.48003999999997,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.48003999999997,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.48003999999997,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.48003999999997,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.48003999999997,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.48003999999997,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.48003999999997,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.48003999999997,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.48003999999997,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.48003999999997,0.23622000000000298
Percussion,-1,53,F#3,64.0,137.48003999999997,0.23622000000000298
Percussion,-1,63,D#4,64.0,137.71625999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,137.71625999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,137.71625999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,137.71625999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,137.71625999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,137.71625999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,137.71625999999998,0.11811000000000149
Percussion,-1,63,D#4,64.0,137.71625999999998,0.11811000000000149
Percussion,-1,70,A#4,64.0,137.83436999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,137.83436999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,137.83436999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,137.83436999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,137.83436999999998,0.1107281250000085
Percussion,-1,70,A#4,64.0,137.83436999999998,0.1107281250000085
